ROC AUC micro,F1 micro,precision micro,recall micro,ROC AUC macro,F1 macro,precision macro,recall macro,ROC AUC weighted,F1 weighted,precision weighted,recall weighted,ROC AUC samples,F1 samples,precision samples,recall samples,ROC AUC - ecosystem_type.Salt_marsh,precision - ecosystem_type.Salt_marsh,recall - ecosystem_type.Salt_marsh,F1 - ecosystem_type.Salt_marsh,accuracy - ecosystem_type.Salt_marsh,n_target - ecosystem_type.Salt_marsh,ROC AUC - ecosystem_type.Mangrove,precision - ecosystem_type.Mangrove,recall - ecosystem_type.Mangrove,F1 - ecosystem_type.Mangrove,accuracy - ecosystem_type.Mangrove,n_target - ecosystem_type.Mangrove,ROC AUC - ecosystem_type.Coral_reef,precision - ecosystem_type.Coral_reef,recall - ecosystem_type.Coral_reef,F1 - ecosystem_type.Coral_reef,accuracy - ecosystem_type.Coral_reef,n_target - ecosystem_type.Coral_reef,ROC AUC - ecosystem_type.Seagrass,precision - ecosystem_type.Seagrass,recall - ecosystem_type.Seagrass,F1 - ecosystem_type.Seagrass,accuracy - ecosystem_type.Seagrass,n_target - ecosystem_type.Seagrass,class_weight,batch_size,weight_decay,learning_rate,num_epochs
0.5420524691358024,0.0,0.0,0.0,0.6523897013645834,0.0,0.0,0.0,0.6707413154010405,0.0,0.0,0.0,,0.0,0.0,0.0,0.3074074074074074,0.0,0.0,0.0,0.9574468085106383,6,0.9242424242424242,0.0,0.0,0.0,0.9361702127659575,9,0.9543795620437956,0.0,0.0,0.0,0.9716312056737588,4,0.42352941176470593,0.0,0.0,0.0,0.9645390070921985,5,,16,0.0,1e-05,2
0.7501543209876543,0.0,0.0,0.0,0.8230821856993675,0.0,0.0,0.0,0.8375702528240278,0.0,0.0,0.0,,0.0,0.0,0.0,0.634567901234568,0.0,0.0,0.0,0.9574468085106383,6,1.0,0.0,0.0,0.0,0.9361702127659575,9,0.9945255474452555,0.0,0.0,0.0,0.9716312056737588,4,0.663235294117647,0.0,0.0,0.0,0.9645390070921985,5,,16,0.0,1e-05,3
0.977854938271605,0.6666666666666666,1.0,0.5,0.97220406681191,0.4852941176470588,0.5,0.4722222222222222,0.9731844589687727,0.5196078431372549,0.5416666666666666,0.5,,0.08274231678486997,0.0851063829787234,0.08156028368794327,0.9123456790123458,0.0,0.0,0.0,0.9574468085106383,6,1.0,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,1.0,1.0,1.0,1.0,4,0.9764705882352941,0.0,0.0,0.0,0.9645390070921985,5,,16,0.0,1e-05,4
0.9734567901234568,0.6285714285714286,1.0,0.4583333333333333,0.9672323727470786,0.46875,0.5,0.4444444444444444,0.9679237225193109,0.4947916666666667,0.5416666666666666,0.4583333333333333,,0.07801418439716312,0.07801418439716312,0.07801418439716312,0.888888888888889,0.0,0.0,0.0,0.9574468085106383,6,0.9991582491582491,1.0,0.7777777777777778,0.8750000000000001,0.9858156028368794,9,1.0,1.0,1.0,1.0,1.0,4,0.9808823529411765,0.0,0.0,0.0,0.9645390070921985,5,,16,0.0,5e-05,2
0.9972222222222222,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9973204264870932,0.9209001782531194,0.9166666666666667,0.9305555555555556,0.9972152076318742,0.9173351158645277,0.9236111111111112,0.9166666666666666,,0.15130023640661938,0.15602836879432624,0.14893617021276595,0.9901234567901235,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9858156028368794,6,0.9991582491582491,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,1.0,1.0,1.0,1.0,4,1.0,0.8333333333333334,1.0,0.9090909090909091,0.9929078014184397,5,,16,0.0,5e-05,3
0.9743827160493828,0.8636363636363635,0.95,0.7916666666666666,0.9884968970753285,0.845016339869281,0.95,0.7888888888888889,0.9898622664554036,0.8573393246187364,0.9666666666666667,0.7916666666666666,,0.13002364066193853,0.1347517730496454,0.1276595744680851,0.9901234567901235,1.0,0.6666666666666666,0.8,0.9858156028368794,6,0.9991582491582491,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,0.8,1.0,0.888888888888889,0.9929078014184397,4,0.9647058823529412,1.0,0.6,0.7499999999999999,0.9858156028368794,5,,16,0.0,5e-05,4
0.412962962962963,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,1e-05,2
0.4891203703703703,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,1e-05,3
0.412962962962963,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,1e-05,4
0.44560185185185186,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,5e-05,2
0.5543981481481481,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,5e-05,3
0.4891203703703703,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,16,0.3,5e-05,4
0.5310185185185186,0.0,0.0,0.0,0.5770588169033496,0.0,0.0,0.0,0.6356507157472343,0.0,0.0,0.0,,0.0,0.0,0.0,0.7493827160493828,0.0,0.0,0.0,0.9574468085106383,6,0.8703703703703705,0.0,0.0,0.0,0.9361702127659575,9,0.5164233576642335,0.0,0.0,0.0,0.9716312056737588,4,0.17205882352941176,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,1e-05,2
0.5301697530864198,0.0,0.0,0.0,0.6023045173118524,0.0,0.0,0.0,0.622674675347049,0.0,0.0,0.0,,0.0,0.0,0.0,0.3617283950617284,0.0,0.0,0.0,0.9574468085106383,6,0.8047138047138047,0.0,0.0,0.0,0.9361702127659575,9,0.6824817518248175,0.0,0.0,0.0,0.9716312056737588,4,0.5602941176470588,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,1e-05,3
0.7766203703703705,0.0,0.0,0.0,0.8034899650095729,0.0,0.0,0.0,0.8306252888360732,0.0,0.0,0.0,,0.0,0.0,0.0,0.8753086419753087,0.0,0.0,0.0,0.9574468085106383,6,0.9974747474747475,0.0,0.0,0.0,0.9361702127659575,9,1.0,0.0,0.0,0.0,0.9716312056737588,4,0.3411764705882353,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,1e-05,4
0.9466820987654321,0.6666666666666666,1.0,0.5,0.9503540305010892,0.4852941176470588,0.5,0.4722222222222222,0.9541530501089324,0.5196078431372549,0.5416666666666666,0.5,,0.08274231678486997,0.0851063829787234,0.08156028368794327,0.8925925925925926,0.0,0.0,0.0,0.9574468085106383,6,1.0,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,1.0,1.0,1.0,1.0,4,0.9088235294117647,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,5e-05,2
0.8909722222222223,0.2222222222222222,1.0,0.125,0.8778117694766472,0.21428571428571427,0.25,0.1875,0.8806599160345403,0.14285714285714285,0.16666666666666666,0.125,,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.5777777777777778,0.0,0.0,0.0,0.9574468085106383,6,1.0,0.0,0.0,0.0,0.9361702127659575,9,0.9981751824817519,1.0,0.75,0.8571428571428571,0.9929078014184397,4,0.9352941176470588,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,5e-05,3
0.995679012345679,0.6285714285714286,1.0,0.4583333333333333,0.9940314088598402,0.46875,0.5,0.4444444444444444,0.9944603304284677,0.4947916666666667,0.5416666666666666,0.4583333333333333,,0.07801418439716312,0.07801418439716312,0.07801418439716312,0.9864197530864197,0.0,0.0,0.0,0.9574468085106383,6,1.0,1.0,0.7777777777777778,0.8750000000000001,0.9858156028368794,9,1.0,1.0,1.0,1.0,1.0,4,0.9897058823529411,0.0,0.0,0.0,0.9645390070921985,5,,32,0.0,5e-05,4
0.4292824074074074,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,1e-05,2
0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,1e-05,3
0.4184027777777778,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,1e-05,4
0.4453703703703704,0.0,0.0,0.0,0.49907407407407406,0.0,0.0,0.0,0.49907407407407406,0.0,0.0,0.0,,0.0,0.0,0.0,0.4962962962962963,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,5e-05,2
0.49436728395061724,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.6,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,5e-05,3
0.4127314814814815,0.0,0.0,0.0,0.49907407407407406,0.0,0.0,0.0,0.49907407407407406,0.0,0.0,0.0,,0.0,0.0,0.0,0.4962962962962963,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,,32,0.3,5e-05,4
0.5462962962962963,0.0,0.0,0.0,0.7608490955304681,0.0,0.0,0.0,0.7484722634845186,0.0,0.0,0.0,,0.0,0.0,0.0,0.5679012345679012,0.0,0.0,0.0,0.9574468085106383,6,0.7946127946127947,0.0,0.0,0.0,0.9361702127659575,9,1.0,0.0,0.0,0.0,0.9716312056737588,4,0.6808823529411765,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,2
0.8169753086419753,0.2857142857142857,1.0,0.16666666666666666,0.8940846372218921,0.25,0.25,0.25,0.897563048788539,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.7641975308641975,0.0,0.0,0.0,0.9574468085106383,6,0.9739057239057239,0.0,0.0,0.0,0.9361702127659575,9,1.0,1.0,1.0,1.0,1.0,4,0.8382352941176471,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,3
0.9592592592592593,0.2857142857142857,1.0,0.16666666666666666,0.9094045025417574,0.25,0.25,0.25,0.9098946986201888,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.6493827160493827,0.0,0.0,0.0,0.9574468085106383,6,1.0,0.0,0.0,0.0,0.9361702127659575,9,1.0,1.0,1.0,1.0,1.0,4,0.9882352941176471,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,1e-05,4
0.9953703703703703,0.8292682926829268,1.0,0.7083333333333334,0.9973063973063974,0.7352941176470589,0.75,0.7222222222222222,0.9968855218855218,0.7279411764705882,0.75,0.7083333333333334,,0.11583924349881795,0.12056737588652482,0.11347517730496454,0.9925925925925927,0.0,0.0,0.0,0.9574468085106383,6,0.9966329966329966,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,2
0.99375,0.8292682926829268,1.0,0.7083333333333334,0.9943181818181819,0.7352941176470589,0.75,0.7222222222222222,0.9937920875420877,0.7279411764705882,0.75,0.7083333333333334,,0.11583924349881795,0.12056737588652482,0.11347517730496454,0.9814814814814815,0.0,0.0,0.0,0.9574468085106383,6,0.9957912457912458,1.0,0.8888888888888888,0.9411764705882353,0.9929078014184397,9,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,3
0.9964506172839507,0.9333333333333333,1.0,0.875,0.9971801346801347,0.9460227272727273,1.0,0.9027777777777778,0.996233164983165,0.9303977272727272,1.0,0.875,,0.14657210401891252,0.14893617021276595,0.1453900709219858,0.9962962962962962,1.0,0.8333333333333334,0.9090909090909091,0.9929078014184397,6,0.9924242424242424,1.0,0.7777777777777778,0.8750000000000001,0.9858156028368794,9,1.0,1.0,1.0,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.0,5e-05,4
0.44560185185185186,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,2
0.44560185185185186,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,3
0.4292824074074074,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,1e-05,4
0.43429783950617284,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.5208333333333334,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.6,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,2
0.4891203703703703,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,3
0.46701388888888884,0.0,0.0,0.0,0.4990530303030303,0.0,0.0,0.0,0.4985795454545454,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.4962121212121212,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",16,0.3,5e-05,4
0.48811728395061726,0.0,0.0,0.0,0.7357140563836928,0.0,0.0,0.0,0.7242340287204857,0.0,0.0,0.0,,0.0,0.0,0.0,0.6320987654320988,0.0,0.0,0.0,0.9574468085106383,6,0.7483164983164983,0.0,0.0,0.0,0.9361702127659575,9,0.958029197080292,0.0,0.0,0.0,0.9716312056737588,4,0.6044117647058823,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,2
0.49760802469135806,0.0,0.0,0.0,0.546949080880847,0.0,0.0,0.0,0.5354793266258309,0.0,0.0,0.0,,0.0,0.0,0.0,0.3617283950617284,0.0,0.0,0.0,0.9574468085106383,6,0.5715488215488216,0.0,0.0,0.0,0.9361702127659575,9,0.7354014598540146,0.0,0.0,0.0,0.9716312056737588,4,0.5191176470588236,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,3
0.5101851851851852,0.0,0.0,0.0,0.7479582602659389,0.0,0.0,0.0,0.7605839310643768,0.0,0.0,0.0,,0.0,0.0,0.0,0.5839506172839506,0.0,0.0,0.0,0.9574468085106383,6,0.90993265993266,0.0,0.0,0.0,0.9361702127659575,9,0.9288321167883211,0.0,0.0,0.0,0.9716312056737588,4,0.5691176470588235,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,1e-05,4
0.9565586419753086,0.2857142857142857,1.0,0.16666666666666666,0.9534231200897867,0.25,0.25,0.25,0.9447951739618407,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.8827160493827161,0.0,0.0,0.0,0.9574468085106383,6,0.9309764309764309,0.0,0.0,0.0,0.9361702127659575,9,1.0,1.0,1.0,1.0,1.0,4,1.0,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,2
0.9063271604938272,0.2857142857142857,1.0,0.16666666666666666,0.9451851026605929,0.25,0.25,0.25,0.9488869495609692,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.028368794326241134,0.028368794326241134,0.028368794326241134,0.8864197530864197,0.0,0.0,0.0,0.9574468085106383,6,0.9957912457912458,0.0,0.0,0.0,0.9361702127659575,9,1.0,1.0,1.0,1.0,1.0,4,0.8985294117647059,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,3
0.992824074074074,0.611111111111111,0.9166666666666666,0.4583333333333333,0.981986531986532,0.5694444444444444,0.7,0.5333333333333333,0.9817760942760944,0.5208333333333334,0.7166666666666667,0.4583333333333333,,0.07565011820330969,0.07801418439716312,0.07446808510638298,0.9296296296296296,0.0,0.0,0.0,0.9574468085106383,6,0.9983164983164984,1.0,0.3333333333333333,0.5,0.9574468085106383,9,1.0,0.8,1.0,0.888888888888889,0.9929078014184397,4,1.0,1.0,0.8,0.888888888888889,0.9929078014184397,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.0,5e-05,4
0.4292824074074074,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,2
0.4292824074074074,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,3
0.4673611111111111,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,1e-05,4
0.4124614197530864,0.0,0.0,0.0,0.4981406215439062,0.0,0.0,0.0,0.4979712729484627,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.4962121212121212,0.0,0.0,0.0,0.9361702127659575,9,0.49635036496350365,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,2
0.412962962962963,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,3
0.412962962962963,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9574468085106383,6,0.5,0.0,0.0,0.0,0.9361702127659575,9,0.5,0.0,0.0,0.0,0.9716312056737588,4,0.5,0.0,0.0,0.0,0.9645390070921985,5,"{0: 18.40909090909091, 1: 11.93939393939394, 2: 29.5, 3: 31.846153846153847}",32,0.3,5e-05,4
